id;title;product_url;gender;price_retail;sub_categorie;categorie;age;shape;color;occasion;season
41735;ZEBRA PRINT CAMISOLE DRESS;https://www.zara.com/us/en/zebra-print-camisole-dress-p01131313.html;female;9,99;maxi;dresses;14_24;column;yellow;creative;spring
41736;KNIT DRESS WITH SIDE SLITS;https://www.zara.com/us/en/dress-with-openings-p00219305.html;female;12,99;knee_length;dresses;14_24;column;red;creative;spring
41737;CROSSED FLORAL PRINT DRESS;https://www.zara.com/us/en/crossed-floral-print-dress-p02332417.html;female;49,9;knee_length;dresses;14_24;column;nude;creative;spring
41738;DRESS WITH FUNNEL COLLAR;https://www.zara.com/us/en/dress-with-funnel-collar-p05039357.html;female;9,99;knee_length;dresses;14_24;column;black;casual;spring
41740;TUNIC DRESS;https://www.zara.com/us/en/tunic-dress-p01131311.html;female;12,99;knee_length;dresses;14_24;column;grey;creative;spring
41741;JUMPSUIT DRESS WITH CUTWORK EMBROIDERY;https://www.zara.com/us/en/jumpsuit-dress-with-cutwork-embroidery-p00881125.html;female;17,99;knee_length;dresses;14_24;column;yellow;creative;spring
41742;POLKA DOT DRESS WITH SHOULDER PADS;https://www.zara.com/us/en/polka-dot-dress-with-shoulder-pads-p01131312.html;female;9,99;knee_length;dresses;14_24;column;yellow;creative;spring
41743;PLEATED DRESS WITH STRAPS;https://www.zara.com/us/en/pleated-dress-with-straps-p01971076.html;female;7,99;knee_length;dresses;14_24;column;blue;daytime_occasion;spring
41744;PRINTED BUTTON-UP DRESS WITH PIPED SEAMS;https://www.zara.com/us/en/printed-button-up-dress-with-piped-seams-p02112409.html;female;9,99;knee_length;dresses;14_24;column;nude;daytime_occasion;spring
41745;FLORAL DRESS WITH BUTTONS;https://www.zara.com/us/en/floral-dress-with-buttons-p08342115.html;female;17,99;knee_length;dresses;14_24;column;turquoise;creative;spring
41746;POLKA DOT DRESS WITH BELT;https://www.zara.com/us/en/polka-dot-dress-with-belt-p08342110.html;female;49,9;knee_length;dresses;14_24;column;blue;creative;spring
41748;SHORT EMBROIDERED JUMPSUIT DRESS;https://www.zara.com/us/en/short-embroidered-jumpsuit-dress-p00881119.html;female;17,99;knee_length;dresses;14_24;column;black;casual;spring
41749;CROSSOVER DRESS WITH POCKETS;https://www.zara.com/us/en/crossover-dress-with-pockets-p01198073.html;female;12,99;maxi;dresses;14_24;column;red;daytime_occasion;spring
41752;STRIPED DRESS WITH BELT;https://www.zara.com/us/en/striped-dress-with-belt-p02079009.html;female;17,99;knee_length;dresses;14_24;column;orange;creative;spring
41753;FLOUNCE DRESS;https://www.zara.com/us/en/flounce-dress-p04873001.html;female;9,99;knee_length;dresses;14_24;column;blue;daytime_occasion;spring
41754;RIBBED ELASTIC DRESS;https://www.zara.com/us/en/ribbed-elastic-dress-p04174004.html;female;9,99;knee_length;dresses;14_24;column;black;creative;spring
41755;STRIPED DRESS WITH ZIP;https://www.zara.com/us/en/striped-dress-with-zip-p05644317.html;female;9,99;knee_length;dresses;14_24;column;brown;daytime_occasion;spring
41756;TWEED DRESS WITH BUTTONS;https://www.zara.com/us/en/tweed-dress-with-buttons-p08342114.html;female;17,99;knee_length;dresses;14_24;column;blue;casual;spring
41757;ASYMMETRIC RUFFLED DRESS;https://www.zara.com/us/en/asymmetric-ruffled-dress-p06929002.html;female;9,99;knee_length;dresses;14_24;column;blue;casual;spring
41758;PLEATED DRESS WITH SHOULDER PADS;https://www.zara.com/us/en/pleated-dress-with-shoulder-pads-p05580305.html;female;9,99;knee_length;dresses;14_24;column;yellow;daytime_occasion;spring
41759;ADJUSTABLE DRESS;https://www.zara.com/us/en/adjustable-dress-p02131001.html;female;17,99;coverups;dresses;14_24;apple;black;creative;summer
41760;DRESS WITH PEARL BEADS AND GATHERED DETAILS;https://www.zara.com/us/en/dress-with-pearl-beads-and-gathered-details-p02216250.html;female;17,99;bracelets_charms_cuffs;dresses;14_24;apple;grey;creative;spring
41761;RIBBED DRESS WITH SLIT DETAIL;https://www.zara.com/us/en/ribbed-dress-with-slit-detail-p05039106.html;female;9,99;knee_length;dresses;14_24;column;brown;creative;spring
41762;DRESS WITH BACK DETAIL;https://www.zara.com/us/en/dress-with-back-detail-p05039094.html;female;9,99;knee_length;dresses;14_24;column;yellow;creative;spring
41763;PRINTED DRESS;https://www.zara.com/us/en/print-dress-p00219076.html;female;12,99;knee_length;dresses;14_24;column;brown;casual;spring
41764;PLUMETIS EMBROIDERED DRESS;https://www.zara.com/us/en/plumetis-embroidered-dress-p00881100.html;female;9,99;knee_length;dresses;14_24;column;black;creative;summer
41765;JACQUARD DRESS WITH POPLIN COLLAR;https://www.zara.com/us/en/jacquard-dress-with-poplin-collar-p01131310.html;female;9,99;knee_length;dresses;14_24;column;grey;work;spring
41766;FLORAL PRINT MIDI DRESS;https://www.zara.com/us/en/floral-print-midi-dress-p08631453.html;female;17,99;knee_length;dresses;14_24;column;red;creative;spring
41767;DRAPED JACQUARD DRESS;https://www.zara.com/us/en/draped-jacquard-dress-p03184017.html;female;45,9;knee_length;dresses;14_24;column;pink;creative;spring
41768;TWEED DRESS;https://www.zara.com/us/en/tweed-dress-p08342108.html;female;17,99;knee_length;dresses;14_24;column;red;creative;spring
41769;PLUSH JERSEY DRESS WITH BOW;https://www.zara.com/us/en/plush-jersey-dress-with-bow-p04873025.html;female;9,99;knee_length;dresses;14_24;column;orange;daytime_occasion;spring
41770;DRESS WITH LARGE POLKA DOTS;https://www.zara.com/us/en/dress-with-large-polka-dots-p06050071.html;female;9,99;knee_length;dresses;14_24;column;yellow;creative;spring
41771;JACQUARD MIDI DRESS;https://www.zara.com/us/en/jacquard-midi-dress-p07455101.html;female;17,99;knee_length;dresses;14_24;column;yellow;daytime_occasion;spring
41772;PRINTED OPEN KNIT DRESS;https://www.zara.com/us/en/printed-open-knit-dress-p02878007.html;female;9,99;knee_length;dresses;14_24;column;orange;daytime_occasion;spring
41773;FISHNET DRESS WITH PEARL BEADS;https://www.zara.com/us/en/fishnet-dress-with-pearl-beads-p07901016.html;female;9,99;bracelets_charms_cuffs;dresses;14_24;apple;grey;creative;spring
41774;GATHERED VELVET DRESS;https://www.zara.com/us/en/gathered-velvet-dress-p02712011.html;female;9,99;knee_length;dresses;14_24;column;yellow;casual;spring
41775;GATHERED DEVOR? DRESS;https://www.zara.com/us/en/gathered-devor?-dress-p01198071.html;female;39,9;knee_length;dresses;14_24;column;red;creative;spring
41776;MIDI DRESS;https://www.zara.com/us/en/midi-dress-p05644072.html;female;9,99;knee_length;dresses;14_24;column;yellow;casual;spring
41777;JERSEY DRESS;https://www.zara.com/us/en/jersey-dress-p04174011.html;female;9,99;knee_length;dresses;14_24;column;blue;casual;spring
41778;DRESS WITH BOWS;https://www.zara.com/us/en/dress-with-bows-p02165122.html;female;12,99;knee_length;dresses;14_24;column;grey;casual;spring
41779;SHORT POLKA DOT DRESS;https://www.zara.com/us/en/short-polka-dot-dress-p08342112.html;female;17,99;knee_length;dresses;14_24;column;grey;casual;spring
41780;FLOWER SHIRT DRESS;https://www.zara.com/us/en/flower-shirt-dress-p02146404.html;female;12,99;t_shirt;dresses;14_24;column;orange;creative;spring
41781;FLORAL DRESS WITH ZIP;https://www.zara.com/us/en/floral-dress-with-zip-p02059401.html;female;17,99;knee_length;dresses;14_24;column;pink;creative;spring
41782;DRAPED VELVET DRESS;https://www.zara.com/us/en/draped-velvet-dress-p02712006.html;female;17,99;knee_length;dresses;14_24;column;pink;creative;spring
41783;SATEEN DRESS;https://www.zara.com/us/en/sateen-dress-p03633101.html;female;12,99;straight_leg;dresses;14_24;column;black;casual;summer
41784;JUMPSUIT WITH CONTRASTING TOPSTITCHING;https://www.zara.com/us/en/jumpsuit-with-contrasting-topstitching-p03633023.html;female;12,99;sandals;jumpsuits;14_24;apple;black;casual;summer
41785;JUMPSUIT WITH CINCHED BELT;https://www.zara.com/us/en/jumpsuit-with-cinched-belt-p01639080.html;female;15,99;jumpsuits;jumpsuits;14_24;column;red;casual;summer
41786;SHORT STRAPPY JUMPSUIT;https://www.zara.com/us/en/short-strappy-jumpsuit-p02638559.html;female;15,99;jumpsuits;jumpsuits;14_24;column;black;casual;summer
41788;JUMPSUIT WITH HOOD;https://www.zara.com/us/en/jumpsuit-with-hood-p01822002.html;female;17,99;bomber;jumpsuits;14_24;column;yellow;casual;spring
41789;GINGHAM CHECKED JUMPSUIT;https://www.zara.com/us/en/gingham-checked-jumpsuit-p02616599.html;female;0;jumpsuits;jumpsuits;14_24;column;blue;casual;spring
41790;FLORAL PRINT JUMPSUIT;https://www.zara.com/us/en/floral-print-jumpsuit-p02183045.html;female;69,9;jumpsuits;jumpsuits;14_24;column;black;casual;spring
41792;CONTRAST LACE JUMPSUIT;https://www.zara.com/us/en/contrast-lace-jumpsuit-p02625559.html;female;29,99;jumpsuits;jumpsuits;14_24;column;red;creative;spring
41793;FLORAL JACQUARD JUMPSUIT;https://www.zara.com/us/en/floral-jacquard-jumpsuit-p05039013.html;female;12,99;jumpsuits;jumpsuits;14_24;column;red;creative;spring
41795;SHORT JACQUARD JUMPSUIT;https://www.zara.com/us/en/short-jacquard-jumpsuit-p01112051.html;female;15,99;jumpsuits;jumpsuits;14_24;column;blue;casual;spring
41796;CROSSOVER JUMPSUIT WITH BELT;https://www.zara.com/us/en/crossover-jumpsuit-with-belt-p02290795.html;female;29,99;belts;jumpsuits;14_24;apple;black;casual;spring
41797;STRIPED JUMPSUIT DRESS WITH BUTTERFLY PRINT;https://www.zara.com/us/en/striped-jumpsuit-dress-with-butterfly-print-p02460133.html;female;15,99;knee_length;dresses;14_24;column;grey;casual;spring
41798;EMBROIDERED JUMPSUIT WITH PERFORATIONS;https://www.zara.com/us/en/embroidered-jumpsuit-with-perforations-p03440062.html;female;15,99;jumpsuits;jumpsuits;14_24;column;red;casual;summer
41799;FAUX SUEDE JUMPSUIT;https://www.zara.com/us/en/faux-suede-jumpsuit-p05580195.html;female;17,99;jumpsuits;jumpsuits;14_24;column;grey;casual;spring
41800;STRIPED JUMPSUIT;https://www.zara.com/us/en/striped-jumpsuit-p00264155.html;female;17,99;jumpsuits;jumpsuits;14_24;column;red;casual;spring
41801;SPECIAL GARMENT STRAPPY JUMPSUIT;https://www.zara.com/us/en/special-garment-strappy-jumpsuit-p00264019.html;female;12,99;jumpsuits;jumpsuits;14_24;column;black;creative;summer
41802;PRINTED JUMPSUIT;https://www.zara.com/us/en/print-jumpsuit-p02287120.html;female;15,99;jumpsuits;jumpsuits;14_24;column;grey;casual;spring
41803;JUMPSUIT WITH CONTRASTING BELT;https://www.zara.com/us/en/jumpsuit-with-contrasting-belt-p01639067.html;female;15,99;sandals;jumpsuits;14_24;apple;white;casual;summer
41804;COMBINED JUMPSUIT WITH HOOD;https://www.zara.com/us/en/combined-jumpsuit-with-hood-p01608058.html;female;15,99;bomber;jumpsuits;14_24;column;black;casual;autumn
41805;JUMPSUIT WITH ELASTIC CUFFS;https://www.zara.com/us/en/jumpsuit-with-elastic-cuffs-p02065559.html;female;15,99;jumpsuits;jumpsuits;14_24;column;grey;casual;spring
41806;SHORT POLKA DOT JUMPSUIT;https://www.zara.com/us/en/short-polka-dot-jumpsuit-p00787023.html;female;29,99;jumpsuits;jumpsuits;14_24;column;black;casual;spring
41807;SHORT SLEEVE JUMPSUIT WITH POCKETS;https://www.zara.com/us/en/short-sleeve-jumpsuit-with-pockets-p06254116.html;female;15,99;t_shirt;jumpsuits;14_24;column;orange;casual;spring
41808;CHECKED DUNGAREES;https://www.zara.com/us/en/check-overalls-p05216040.html;female;0;jumpsuits;jumpsuits;14_24;column;blue;casual;summer
41809;CHECK JUMPSUIT;https://www.zara.com/us/en/check-jumpsuit-p02183044.html;female;0;jumpsuits;jumpsuits;14_24;column;brown;casual;spring
41810;LACE JUMPSUIT;https://www.zara.com/us/en/lace-jumpsuit-p02197559.html;female;69,9;jumpsuits;jumpsuits;14_24;column;black;casual;spring
41811;SHORT CREPE JUMPSUIT;https://www.zara.com/us/en/short-crepe-jumpsuit-p08450878.html;female;15,99;jumpsuits;jumpsuits;14_24;column;brown;casual;spring
41812;FLORAL JUMPSUIT;https://www.zara.com/us/en/floral-jumpsuit-p03440053.html;female;69,9;jumpsuits;jumpsuits;14_24;column;black;casual;spring
41813;LONG JUMPSUIT;https://www.zara.com/us/en/long-jumpsuit-p02117840.html;female;99,9;jumpsuits;jumpsuits;14_24;column;black;casual;spring
41814;DUNGAREES WITH BUTTONS AND RUFFLE TRIM;https://www.zara.com/us/en/dungarees-with-buttons-and-ruffle-trim-p02163583.html;female;69,9;blouses;jumpsuits;14_24;column;black;casual;summer
41815;TEXTURED POLKA DOT JUMPSUIT;https://www.zara.com/us/en/textured-polka-dot-jumpsuit-p02204465.html;female;15,99;jumpsuits;jumpsuits;14_24;column;brown;casual;spring
41816;CONTRASTING DRAPED JUMPSUIT;https://www.zara.com/us/en/contrasting-draped-jumpsuit-p01165152.html;female;29,99;sandals;jumpsuits;14_24;apple;grey;casual;summer
41817;CROSSOVER JUMPSUIT WITH FAUX PEARLS;https://www.zara.com/us/en/crossover-jumpsuit-with-faux-pearls-p02056733.html;female;29,99;jumpsuits;jumpsuits;14_24;column;black;casual;spring
41819;JUMPSUIT WITH KIMONO SLEEVES;https://www.zara.com/us/en/jumpsuit-with-kimono-sleeves-p06929005.html;female;17,99;blouses;jumpsuits;14_24;column;blue;casual;spring
41820;SHORT JUMPSUIT DRESS;https://www.zara.com/us/en/short-jumpsuit-dress-p02746217.html;female;45,9;knee_length;dresses;14_24;column;blue;casual;spring
41821;PLEATED JUMPSUIT;https://www.zara.com/us/en/pleated-jumpsuit-p01971075.html;female;9,99;jumpsuits;jumpsuits;14_24;column;black;casual;spring
41822;SHIRT-STYLE JUMPSUIT;https://www.zara.com/us/en/shirt-style-jumpsuit-p06929003.html;female;17,99;jumpsuits;jumpsuits;14_24;column;black;casual;spring
41823;LOOSE-FITTING RIBBED JUMPSUIT;https://www.zara.com/us/en/loose-fitting-ribbed-jumpsuit-p01131366.html;female;9,99;jumpsuits;jumpsuits;14_24;column;purple;casual;spring
41824;FRILLED JUMPSUIT DRESS;https://www.zara.com/us/en/frilled-jumpsuit-dress-p03067110.html;female;9,99;knee_length;dresses;14_24;column;black;creative;spring
41825;POLKA DOT JUMPSUIT DRESS;https://www.zara.com/us/en/polka-dot-jumpsuit-dress-p07385112.html;female;17,99;knee_length;jumpsuits;14_24;column;grey;casual;spring
41826;SHORT ROMANTIC JUMPSUIT;https://www.zara.com/us/en/short-romantic-jumpsuit-p07901005.html;female;9,99;jumpsuits;jumpsuits;14_24;column;yellow;casual;summer
41827;JUMPSUIT WITH STRAPS;https://www.zara.com/us/en/jumpsuit-with-straps-p06929006.html;female;17,99;jumpsuits;jumpsuits;14_24;column;blue;casual;spring
41828;PLEATED TOP;https://www.zara.com/us/en/pleated-top-p02399778.html;female;19,99;t_shirt;tops;14_24;column;red;creative;spring
41835;EMBROIDERED TOP WITH RUFFLES;https://www.zara.com/us/en/embroidered-top-with-ruffles-p07484060.html;female;19,99;blouses;tops;14_24;column;grey;casual;spring
41836;SHORT SLEEVE TOP;https://www.zara.com/us/en/basic-knit-top-p08851021.html;female;29,9;t_shirt;tops;14_24;column;blue;casual;spring
41837;FLOWING TOP WITH RUFFLES;https://www.zara.com/us/en/flowing-top-with-ruffles-p08566057.html;female;12,99;blouses;tops;14_24;column;blue;creative;summer
41838;TOP WITH BELT AND TOPSTITCHING;https://www.zara.com/us/en/top-with-belt-and-topstitching-p01639075.html;female;19,99;belts;tops;14_24;apple;white;casual;spring
41839;SHIRT WITH CONTRASTING BUTTONS;https://www.zara.com/us/en/shirt-with-contrasting-buttons-p03717052.html;female;17,99;sandals;tops;14_24;apple;red;casual;summer
41840;CHECKED TOP WITH LACE TRIM;https://www.zara.com/us/en/check-top-with-lace-trim-p02731044.html;female;0;blouses;tops;14_24;column;blue;casual;spring
41841;ASYMMETRIC CHECKED SHIRT;https://www.zara.com/us/en/asymmetric-checked-shirt-p09479065.html;female;0;t_shirt;tops;14_24;column;orange;casual;spring
41842;KNIT LACE-EFFECT TOP;https://www.zara.com/us/en/knit-lace-effect-top-p03433004.html;female;19,9;t_shirt;tops;14_24;column;yellow;casual;spring
41843;CREPE BLOUSE WITH TIES;https://www.zara.com/us/en/crepe-blouse-with-ties-p03666066.html;female;19,99;blouses;tops;14_24;column;white;casual;summer
41844;OVERSIZED BLOUSE WITH FAUX PEARLS;https://www.zara.com/us/en/oversized-blouse-with-faux-pearls-p03564063.html;female;17,99;blouses;tops;14_24;column;white;casual;spring
41845;STRIPED BLOUSE WITH RUFFLES;https://www.zara.com/us/en/striped-blouse-with-ruffles-p03666067.html;female;17,99;blouses;tops;14_24;column;blue;casual;spring
41846;STRIPED SATIN SHIRT;https://www.zara.com/us/en/striped-satin-shirt-p02723135.html;female;45,9;t_shirt;tops;14_24;column;blue;casual;spring
41847;PRINTED BLOUSE WITH GATHERED DETAILS;https://www.zara.com/us/en/printed-blouse-with-gathered-details-p02446149.html;female;17,99;blouses;tops;14_24;column;blue;casual;spring
41848;STRIPED TOP WITH BIB DETAIL;https://www.zara.com/us/en/striped-top-with-bib-detail-p02777501.html;female;17,99;t_shirt;tops;14_24;column;blue;casual;spring
41849;LONG SHIRT WITH BOW;https://www.zara.com/us/en/long-shirt-with-bow-p03717051.html;female;17,99;t_shirt;tops;14_24;column;pink;casual;spring
41850;EMBROIDERED BRALETTE TOP;https://www.zara.com/us/en/embroidered-bralette-top-p04193003.html;female;15,99;blouses;tops;14_24;column;red;casual;summer
41851;EMBROIDERED BLOUSE WITH PERFORATIONS;https://www.zara.com/us/en/embroidered-blouse-with-perforations-p05598044.html;female;12,99;blouses;tops;14_24;column;white;casual;summer
41852;EMBROIDERED SHIRT;https://www.zara.com/us/en/embroidered-shirt-p05598043.html;female;49,9;t_shirt;tops;14_24;column;grey;casual;spring
41853;SHIMMERY FLORAL PRINT BLOUSE;https://www.zara.com/us/en/shimmery-floral-print-blouse-p07521083.html;female;29,99;blouses;tops;14_24;column;red;creative;spring
41854;KNOTTED TOP;https://www.zara.com/us/en/knotted-top-p04331014.html;female;9,99;t_shirt;tops;14_24;column;blue;casual;spring
41855;DIE-CUT EMBROIDERED BLOUSE;https://www.zara.com/us/en/die-cut-embroidered-blouse-p07521067.html;female;19,99;blouses;tops;14_24;column;grey;casual;spring
41860;V-NECK TOP;https://www.zara.com/us/en/v-neck-top-p03666065.html;female;9,99;t_shirt;tops;14_24;column;black;casual;spring
41861;CONTRAST LACE TOP;https://www.zara.com/us/en/contrast-lace-top-p02157036.html;female;17,99;t_shirt;tops;14_24;column;blue;casual;spring
